,1:distance importance,field num,in age field num,in age avg rank,in age follower num,out age follower num,trans field follower num,in age compete
165663,1.4063031366594512,2808,56,903.6666666666666,7,0,2,1104
193320,1.3225795313472917,2808,56,1201.3333333333333,20,5,3,1104
299471,1.3530513770976316,2808,53,744.6666666666666,3,2,2,991
745241,1.3915632188248137,2808,53,590.0,5,2,2,991
897214,1.4160898644413649,2808,56,776.3333333333334,2,0,2,1104
34899,1.4899798358969794,2808,163,677.0,8,0,1,1413
51376,1.31223250279117,2808,56,1214.0,13,10,2,1104
167287,1.3999657490591495,2808,98,1350.6666666666667,14,0,1,1241
219483,1.3155707605954823,2808,98,1537.3333333333333,32,0,1,1241
290812,1.1181360958561046,2808,56,1323.6666666666667,50,16,2,1104
364399,1.323594538163471,2808,56,1198.6666666666667,19,5,2,1104
809357,1.4187973045550526,406,178,53.666666666666664,0,2,2,991
842802,1.2049782809581056,2808,56,1293.0,19,9,7,1104
990384,1.4297430041416603,2808,227,1085.6666666666667,2,0,1,1527
71970,1.333415266078573,677,53,240.66666666666666,8,8,3,991
90389,1.416042240132887,406,178,62.333333333333336,0,1,1,991
673114,1.4084205672964316,406,185,99.66666666666667,0,1,2,1104
781172,1.3019931277500565,406,169,211.0,15,4,5,854
2411,1.2532629594810971,208,21,22.333333333333332,14,8,3,991
81017,1.4053096144239545,38,32,16.666666666666668,4,0,3,1104
147638,1.417357849887594,208,21,8.666666666666666,0,1,2,991
186927,1.360367039938776,11,10,3.6666666666666665,3,6,5,991
300245,1.388040373425924,2808,53,611.0,4,0,3,991
675495,1.3865982460825208,38,32,21.666666666666668,6,1,5,1104
826364,1.4246515207233936,38,39,14.666666666666666,2,0,1,1241
840000,1.3605137688630657,208,21,20.333333333333332,3,3,4,991
667794,1.3662441220589958,95,38,28.0,4,6,3,854
934721,1.296385743370779,95,42,50.333333333333336,19,2,3,991
14651,1.1688029611083148,403,60,134.0,18,22,4,854
70715,1.2715939425230856,2808,45,440.3333333333333,11,4,5,854
144847,1.2311580822283696,2808,56,1279.6666666666667,25,3,4,1104
629609,1.3533667847385284,403,63,118.66666666666667,2,12,2,991
664378,1.3247364139878066,403,60,112.66666666666667,5,8,2,854
765722,1.3919152439373568,2808,45,264.6666666666667,1,1,2,854
814606,1.3179905806072794,2808,45,405.3333333333333,12,4,2,854
868456,1.3885446325353892,403,63,88.0,5,0,2,991
934069,1.2928269715949674,403,60,121.33333333333333,12,6,3,854
944310,1.0572016522398249,403,60,136.66666666666666,18,40,3,854
31685,1.0115766323212811,2808,45,509.6666666666667,6,37,4,854
96613,1.2971294963378759,2808,53,831.0,3,16,5,991
117490,1.4319317115966106,2808,56,607.6666666666666,2,0,1,1104
147635,1.3475835418421787,2808,56,1162.3333333333333,12,1,4,1104
159214,1.2311378708711112,2808,45,459.3333333333333,3,20,4,854
166785,1.4096014821514296,2808,53,427.0,1,6,1,991
174557,0.9962572283214964,2808,45,513.6666666666666,18,25,7,854
182900,1.1685116140138738,2808,53,910.3333333333334,10,29,2,991
184091,1.3897119616194151,2808,56,1008.3333333333334,7,0,2,1104
204386,1.1860445160381947,2808,53,901.0,14,27,3,991
248798,1.3923254869293438,2808,56,991.3333333333334,3,4,2,1104
285272,1.4100727348800068,403,65,90.33333333333333,7,0,3,1104
294923,1.325629770363528,95,38,38.333333333333336,4,7,3,854
359016,1.3759594033484355,2808,53,670.6666666666666,6,1,2,991
359966,1.3649482778580992,2808,56,1107.0,8,3,3,1104
688400,1.4219361439680003,2808,56,729.0,3,2,2,1104
791120,1.3954445609488093,95,48,23.333333333333332,3,2,2,1104
812046,1.4305049605505755,2808,56,626.6666666666666,5,1,3,1104
816387,1.3807456977555252,2808,45,302.3333333333333,2,5,1,854
855405,1.3719406847957418,95,48,32.333333333333336,7,2,4,1104
962339,1.3700307670120933,2808,53,689.3333333333334,2,10,1,991
31067,1.268995450459148,677,36,205.66666666666666,21,2,3,854
677781,1.2197241576692202,677,36,218.0,24,8,3,854
766893,1.1595897584629962,677,36,224.0,25,14,3,854
772976,1.330222132424596,677,53,246.33333333333334,15,0,3,991
814898,1.3336768738206521,677,53,239.66666666666666,14,0,4,991
15694,1.4498397128977503,2808,98,819.3333333333334,10,0,1,1241
29791,1.3974600415340002,2808,56,964.3333333333334,2,2,1,1104
29884,1.2661242356772824,2808,45,443.0,9,12,2,854
31556,1.5067330641116965,2808,163,578.6666666666666,7,0,1,1413
36521,1.405021710250715,2808,98,1317.0,25,0,1,1241
79044,1.459438319572641,2808,98,688.0,5,0,1,1241
112185,1.4514476012818973,2808,98,799.6666666666666,9,0,1,1241
145128,1.2853886362198381,2808,56,1249.6666666666667,13,12,2,1104
212131,1.4124330604418367,2808,98,1230.0,15,0,1,1241
240665,1.4640356804373247,2808,163,921.3333333333334,23,0,2,1413
326249,1.3126510968236482,2808,163,1535.6666666666667,50,0,5,1413
575522,1.4742103336922865,2808,163,812.0,14,0,1,1413
793425,1.541074538642523,2808,163,384.3333333333333,3,0,1,1413
815537,1.457451658412922,2808,98,714.3333333333334,4,0,1,1241
954964,1.4884694366179338,2808,163,690.0,7,0,1,1413
608701,0.9949939946243637,101,76,59.666666666666664,39,18,6,706
797881,1.4084447298631875,162,127,18.0,1,0,1,706
10412,1.4601911711465694,2808,98,679.3333333333334,10,0,2,1241
21744,1.3724017580754029,2808,53,682.6666666666666,3,6,1,991
103484,1.436813917337763,2808,98,979.6666666666666,9,0,2,1241
600069,1.4084447298631875,2808,98,1277.0,1,0,1,1241
774588,1.3086061143510834,403,63,138.33333333333334,10,11,3,991
848034,1.3873692831344928,2808,53,617.6666666666666,2,6,3,991
31274,1.408504388885052,2808,56,841.6666666666666,4,0,2,1104
199995,1.2425857674447982,2808,53,873.0,18,9,3,991
253861,1.4272471430518368,2808,53,293.0,1,0,1,991
404434,1.272889688305227,2808,53,854.0,24,2,2,991
798992,1.346775241694947,2808,56,1165.3333333333333,15,0,4,1104
140176,1.3976565490923107,162,127,38.0,4,0,2,706
61480,1.3767425176397865,2808,53,668.3333333333334,6,2,2,991
131581,1.254047241108745,2808,53,865.6666666666666,16,9,3,991
162233,1.2732535197287287,2808,53,853.0,9,11,3,991
781094,1.329982603116865,81,19,32.0,8,4,3,854
111794,1.4026998181785535,406,155,85.33333333333333,1,1,1,706
161173,1.4084447298631875,229,61,26.333333333333332,0,0,1,854
227776,1.392012909601203,406,155,111.33333333333333,4,1,1,706
398615,1.3878017196185883,406,169,144.0,4,2,1,854
607283,1.2922302047013396,229,48,56.666666666666664,7,6,6,706
32071,1.3326774275569753,89,24,13.0,3,9,2,854
98189,1.2381435498592115,403,55,86.0,12,11,3,706
193160,1.3290110119479561,403,49,35.666666666666664,3,5,2,573
380704,1.3137063088140895,403,55,75.0,16,1,3,706
549797,1.118415297242233,403,49,54.333333333333336,14,116,6,573
747506,1.3809046871527675,162,127,51.333333333333336,4,0,2,706
796741,1.3142428122452978,403,55,74.0,12,5,1,706
848784,1.1617092619072933,403,49,51.666666666666664,21,9,3,573
857203,1.3734734925316356,162,122,42.666666666666664,1,1,3,573
5882,1.1102088027360941,2808,53,929.0,32,14,2,991
44764,1.1428881321085973,2808,56,1313.0,34,14,2,1104
75747,0.9314174286582448,2808,56,1353.0,88,15,5,1104
97182,1.3767618855316757,81,23,33.666666666666664,2,1,2,991
936946,1.3687087671101807,81,19,27.0,4,3,4,854
3595,1.365069169844817,50,44,18.333333333333332,6,4,3,991
79960,1.3205413734547515,2808,56,1205.3333333333333,21,2,4,1104
150048,1.468770654848297,208,53,77.33333333333333,3,0,3,1413
203008,1.254113233463447,2808,53,864.6666666666666,3,9,4,991
303626,1.4114003803038202,2808,56,816.0,6,0,4,1104
825924,1.469556218459147,2808,56,239.66666666666666,2,0,2,1104
887619,1.3878779116709292,2808,53,616.0,4,3,5,991
128440,1.3397397957175012,2808,56,1175.6666666666667,12,8,2,1104
128495,1.4035240445235102,2808,163,1431.0,19,0,1,1413
758453,1.387914843817206,2808,98,1398.3333333333333,12,0,1,1241
891264,1.4335816222030757,2808,53,233.0,0,4,2,991
923033,1.349095066992791,2808,56,1161.3333333333333,17,1,2,1104
16281,1.37142649336786,2808,98,1450.0,12,1,3,1241
58549,1.101454635637147,2808,56,1328.6666666666667,27,6,3,1104
49774,1.4014266970900051,677,112,238.33333333333334,10,0,1,1413
61044,1.3068680453080677,677,79,282.6666666666667,24,0,3,1241
96379,1.3237749994943888,677,79,277.0,18,0,3,1241
467203,1.01712223584826,677,53,296.0,5,68,6,991
69986,1.3436630475193305,403,60,101.0,0,13,2,854
72205,1.3384072842198143,403,63,128.33333333333334,10,5,3,991
159699,1.2520064518032887,403,63,145.33333333333334,13,17,3,991
294085,1.3799252606004293,403,65,129.33333333333334,7,1,3,1104
637150,1.3881082595541092,403,65,118.33333333333333,2,0,1,1104
806247,1.343020610972059,403,60,103.33333333333333,0,16,3,854
14073,1.4088623197062362,2808,45,165.0,1,0,1,854
16438,1.431172307401735,2808,56,616.6666666666666,5,1,1,1104
64303,1.288737508515962,2808,53,841.6666666666666,10,5,1,991
73421,1.3887076861586063,2808,56,1015.3333333333334,10,3,1,1104
154530,1.393764022920823,2808,98,1376.6666666666667,15,0,1,1241
180263,1.3599571678175582,2808,53,722.3333333333334,6,2,1,991
314600,1.2593049118566488,2808,53,862.0,11,8,3,991
343930,1.2989940518669498,2808,98,1552.3333333333333,30,1,2,1241
475932,1.3909980816394516,2808,56,1002.6666666666666,5,6,1,1104
478426,1.3643145439242175,2808,56,1111.3333333333333,12,5,1,1104
485191,1.4284012843441496,2808,98,1089.0,8,0,1,1241
501692,1.406094742043182,2808,53,498.3333333333333,1,2,1,991
569914,1.358158315712261,2808,53,732.0,6,3,1,991
684240,1.4066531269862177,2808,56,901.0,3,0,1,1104
764181,1.4319129433043867,2808,98,1050.6666666666667,8,0,1,1241
790732,1.3006031394438324,2808,56,1227.3333333333333,13,3,1,1104
866786,1.098946328485933,2808,56,1329.6666666666667,47,6,1,1104
939567,1.2264297350353957,2808,53,885.3333333333334,24,2,3,991
78044,1.2535652818050211,677,53,274.3333333333333,6,19,5,991
5441,1.309563923400719,2808,98,1543.0,30,1,1,1241
9441,1.5424847029517643,2808,163,374.0,1,0,1,1413
572579,1.3323868683921414,677,71,275.3333333333333,6,6,3,1104
38466,1.3432666710952645,162,127,74.0,5,4,3,706
44703,1.4035654240712454,89,39,32.666666666666664,2,0,2,1104
153590,1.3971710445509455,2808,53,554.6666666666666,1,3,2,991
179205,1.3831040208134533,2808,53,640.0,3,3,3,991
232564,1.2221053779474778,2808,45,463.0,4,28,3,854
295545,1.3532140979288634,95,42,37.666666666666664,6,4,4,991
626268,1.3641496545080019,95,38,29.0,2,7,5,854
696015,1.3856275730278698,2808,56,1036.3333333333333,3,4,5,1104
888730,1.2772140689647242,95,34,31.333333333333332,5,7,5,706
29067,1.3808515993475294,2808,53,649.3333333333334,6,1,1,991
423267,1.276183474024294,2808,53,851.3333333333334,20,6,1,991
483587,1.2968514784847252,2808,53,832.6666666666666,17,2,1,991
582313,1.1149352951814189,2808,53,926.3333333333334,26,18,3,991
47033,1.4414188462122355,2808,98,925.6666666666666,7,0,2,1241
129761,1.36162408902474,2808,53,712.6666666666666,6,7,3,991
301619,1.3806821179692483,2808,163,1480.0,26,0,3,1413
334193,1.1400980219528645,2808,98,1604.0,51,0,2,1241
798662,1.2524466442206117,50,41,22.0,2,20,3,854
131841,1.3713610876904336,101,83,36.333333333333336,8,0,3,854
793227,1.3082957360796479,406,145,111.33333333333333,12,6,2,573
93322,1.2845779104390835,141,34,66.0,11,7,3,991
138063,1.3610175990970355,141,44,70.0,6,0,1,1104
160848,1.3154653482475547,141,44,82.66666666666667,14,2,3,1104
328014,1.2149139458693532,141,34,71.0,20,11,2,991
641994,1.3350550642339238,141,44,78.0,14,0,2,1104
751592,1.3189990729009,141,44,81.66666666666667,12,0,4,1104
785380,1.1741077256399646,141,34,72.0,23,15,3,991
836312,1.3739876838182352,141,34,49.0,6,0,2,991
263937,1.3598914541795966,2808,98,1479.3333333333333,14,0,1,1241
540883,1.339282302632239,2808,98,1514.3333333333333,25,0,1,1241
817754,1.4614212073097774,2808,98,669.6666666666666,8,0,1,1241
845775,1.4026998181785535,2808,56,928.3333333333334,1,0,1,1104
864209,1.3225687378784665,2808,45,400.3333333333333,3,6,4,854
13387,1.4272357437146386,2808,56,664.3333333333334,1,4,3,1104
70027,1.4516746492548178,2808,98,797.3333333333334,2,0,1,1241
104455,1.456868174055712,2808,98,720.6666666666666,5,0,1,1241
120953,1.4346746616325772,2808,98,1013.3333333333334,8,0,1,1241
501081,1.4189483416256112,2808,98,1184.0,12,0,1,1241
564726,1.4554826781249626,2808,98,746.0,4,0,2,1241
784814,1.5014893842015555,2808,163,615.0,3,0,1,1413
40225,1.2171301733499675,677,36,219.0,13,15,4,854
418955,1.2428952939847997,2808,53,872.0,20,3,3,991
491220,1.263983173331618,2808,45,444.0,11,6,2,854
575012,1.3912829413436312,677,36,112.33333333333333,3,0,2,854
597309,1.285729893707825,677,36,202.66666666666666,4,16,2,854
801573,1.3803253201816776,677,53,192.66666666666666,5,1,2,991
806877,1.2975548972176092,677,20,101.0,9,3,3,706
830375,1.3860298483244273,677,53,179.33333333333334,6,0,3,991
33161,0.664717489171883,677,53,302.6666666666667,43,9,6,991
590285,1.3634214992684677,677,36,157.33333333333334,0,9,2,854
607448,1.0578733311391753,677,53,294.3333333333333,22,38,7,991
766094,1.3594300207327759,677,53,225.0,5,1,2,991
944349,1.368641450554915,677,71,254.66666666666666,10,1,3,1104
162930,1.3609094014499437,162,127,63.333333333333336,1,7,5,706
164093,1.373138700611115,677,53,206.66666666666666,8,0,1,991
185948,1.3475033271495187,162,127,70.33333333333333,3,8,5,706
260038,1.1781278347480313,162,127,94.66666666666667,18,14,9,706
368367,1.3570720180622635,162,131,68.66666666666667,4,4,5,854
378624,1.2432027542082973,406,169,221.33333333333334,13,10,5,854
29867,1.3586199871334417,162,131,65.66666666666667,3,7,4,854
171728,1.3631804653280168,162,122,47.333333333333336,3,3,4,573
273531,1.3461149987133838,162,127,72.33333333333333,1,9,4,706
314113,1.3575151523242313,50,36,13.333333333333334,4,3,4,706
81796,1.3740797950989707,406,145,87.33333333333333,3,1,1,573
119629,1.3991799134097211,406,185,115.33333333333333,4,0,1,1104
290464,1.3604794694500417,406,155,152.33333333333334,5,2,1,706
764702,1.198937464203702,406,169,225.33333333333334,22,10,6,854
845443,1.352072598308083,406,155,157.0,5,3,3,706
305501,1.4019522534774336,677,71,197.0,2,4,2,1104
103162,1.3962289948236812,677,53,161.0,2,3,2,991
213212,1.3824839184580895,2808,53,642.6666666666666,4,2,4,991
302685,1.3695790592944308,677,53,211.33333333333334,8,1,1,991
384675,1.3015004970780741,677,53,257.6666666666667,15,1,2,991
834673,1.4026998181785535,677,53,138.66666666666666,2,0,1,991
489520,1.3446892392497531,38,21,14.666666666666666,3,5,4,991
671244,1.4226934717860542,2808,98,1148.0,5,0,1,1241
766533,1.4670505494136434,2808,98,599.3333333333334,2,0,1,1241
78886,1.4162005783806875,2808,98,1205.3333333333333,8,0,1,1241
80720,1.441364809515271,2808,98,929.6666666666666,6,0,1,1241
137390,1.1352044687178968,2808,56,1316.6666666666667,22,27,3,1104
260212,1.3578450220680174,2808,98,1486.3333333333333,17,0,2,1241
482677,1.4559035335883619,2808,98,741.0,8,0,1,1241
567570,1.434309331360326,2808,56,578.6666666666666,1,5,2,1104
789340,1.499731174065434,2808,163,625.6666666666666,2,0,1,1413
831215,1.4083821208197393,2808,163,1420.3333333333333,17,0,2,1413
895443,1.3280221829176173,2808,56,1189.0,10,9,2,1104
53739,1.3389037284111662,162,140,39.0,12,1,4,1104
98081,1.353839684577759,162,131,70.66666666666667,2,4,4,854
106987,1.3789941120484484,406,169,162.33333333333334,3,2,3,854
131681,1.3379340257667849,162,131,76.66666666666667,10,1,3,854
314155,1.408369913716132,162,131,31.333333333333332,0,0,1,854
330575,1.3433342722734927,2808,45,377.6666666666667,11,0,2,854
344275,1.3122435703944764,162,122,66.0,3,9,4,573
745915,1.3768976047327925,2808,45,314.6666666666667,3,3,2,854
753985,1.3984787794941744,162,131,43.333333333333336,3,0,2,854
794449,1.3929084687815168,2808,45,261.6666666666667,4,0,1,854
822777,1.3707206682993138,23,21,12.666666666666666,3,3,2,706
132449,1.3137121034721613,403,65,156.33333333333334,9,3,3,1104
232701,1.3838524923794644,403,63,97.0,2,5,2,991
362437,1.4071916968943121,403,65,100.66666666666667,4,0,1,1104
409968,1.3323756978599284,403,65,152.33333333333334,3,6,2,1104
671156,1.3508563291190112,95,38,32.666666666666664,3,6,3,854
815236,1.3955221121033727,101,85,21.666666666666668,4,2,2,1104
837946,1.4210013184768935,403,65,68.66666666666667,3,0,2,1104
838300,1.3616778092269084,403,60,93.0,2,5,3,854
52900,1.3145303597351867,95,42,47.0,21,0,2,991
87985,1.205833128629444,2808,53,893.0,36,0,1,991
274321,1.292425823552876,95,42,52.333333333333336,8,1,1,991
814852,1.4047460465841894,2808,53,506.0,4,2,1,991
823012,1.398580110091232,403,63,81.33333333333333,6,0,1,991
19701,1.2011269162988727,2808,56,1295.0,33,7,3,1104
34988,1.4111686784274884,2808,98,1238.3333333333333,9,1,2,1241
44906,1.4049671577015532,2808,98,1318.6666666666667,12,0,1,1241
46527,1.5249036178212279,2808,163,490.6666666666667,6,0,1,1413
188190,1.4849887217935656,2808,163,718.6666666666666,1,0,1,1413
423305,1.35043699308388,2808,98,1500.6666666666667,23,0,1,1241
633181,1.3887852400403429,2808,98,1392.3333333333333,14,0,1,1241
751604,1.4180436990468999,2808,163,1354.6666666666667,13,0,1,1413
179379,1.3308493060703863,406,169,205.33333333333334,11,0,2,854
188202,1.4084447298631875,406,155,62.0,1,0,1,706
224638,1.359637258291868,2808,53,725.0,6,4,2,991
233066,1.1488419611967102,2808,45,482.0,1,38,2,854
307025,1.3801353194557782,2808,53,654.0,4,1,1,991
504928,1.3277564830548276,2808,53,784.6666666666666,9,6,1,991
614339,1.3550763801819223,406,178,176.33333333333334,10,1,3,991
763301,1.2983242914331035,2808,53,827.6666666666666,19,3,3,991
608945,1.4034063548823685,677,112,232.33333333333334,21,0,2,1413
781370,1.442883537992138,2808,98,906.6666666666666,4,0,1,1241
154998,1.3610071572360931,2808,56,1122.0,14,3,2,1104
257544,1.3601885748442186,2808,53,720.0,10,2,1,991
749734,1.279894954477927,2808,53,850.0,17,6,1,991
855423,1.2574941664704682,2808,56,1265.0,16,7,4,1104
341422,1.382905893642216,229,61,62.0,4,2,4,854
591104,1.3266056622160776,229,61,72.66666666666667,12,0,4,854
688804,1.4046858796445854,229,61,31.333333333333332,2,0,3,854
3829,1.1690320286384122,101,65,37.333333333333336,8,26,4,573
28166,1.2870943481596302,101,83,57.0,21,0,2,854
59156,1.144398398946327,101,76,56.0,10,18,6,706
76881,1.1372972200688676,101,76,57.0,15,6,5,706
276085,1.0169642841410633,101,65,41.333333333333336,6,75,6,573
81194,1.291076070922217,101,83,56.0,18,0,3,854
100854,1.359356735190783,101,76,34.666666666666664,4,1,3,706
108826,1.1474428170346473,677,36,226.33333333333334,47,2,4,854
148477,1.3951886613805393,677,53,162.0,5,0,3,991
164594,1.2761887953467335,677,36,204.66666666666666,15,3,2,854
168958,1.381537716361879,677,36,131.0,4,3,2,854
198162,1.3638888749177318,677,36,154.33333333333334,4,1,4,854
233228,1.3487167286852464,677,36,170.33333333333334,6,3,2,854
457807,1.3583109169076377,677,53,227.66666666666666,11,1,3,991
838195,1.3593030209928578,677,53,226.0,12,0,2,991
611877,1.3687057877783562,46,24,8.0,0,6,3,706
750203,1.3223920137739003,162,122,62.666666666666664,2,9,7,573
74970,1.2053719656132562,403,49,48.333333333333336,11,15,3,573
246022,1.3354738323748514,403,49,33.666666666666664,4,3,3,573
287604,1.1482271914582103,406,145,128.66666666666666,18,15,9,573
120010,1.5447770589975067,2808,163,364.6666666666667,6,0,1,1413
163420,1.3921285373865564,2808,163,1461.3333333333333,8,0,1,1413
206407,1.296148382778819,2808,56,1238.0,12,7,1,1104
475334,1.453360296761154,2808,163,1044.0,5,0,1,1413
479350,1.411154964685347,2808,98,1239.3333333333333,7,0,1,1241
486047,1.4738166569826003,2808,98,529.3333333333334,10,2,1,1241
604075,1.4337848846297248,2808,98,1029.3333333333333,5,0,1,1241
786613,1.2969216418524472,2808,56,1236.3333333333333,26,2,2,1104
1416172,1.4084447298631875,89,11,1.0,0,1,1,573
16944,1.3774121315014956,141,51,68.66666666666667,7,0,2,1241
129817,1.3573053720983292,141,51,73.0,11,0,3,1241
165830,1.3884329505127389,141,44,59.0,3,0,1,1104
181376,1.3798720965813285,2808,56,1061.6666666666667,3,0,2,1104
352171,1.4007599765490297,141,56,35.333333333333336,5,0,1,1527
681340,1.35681199506254,141,51,74.0,13,0,1,1241
697350,1.410306761459342,141,44,26.666666666666668,0,1,1,1104
788508,1.3934406547030391,141,44,55.333333333333336,0,1,1,1104
798477,1.402168491392776,141,34,31.0,0,3,1,991
80780,1.4496688895345058,2808,163,1084.3333333333333,17,0,5,1413
85410,1.4105287542525504,403,60,36.666666666666664,0,2,1,854
142050,1.418356011247347,403,65,73.66666666666667,5,0,2,1104
174122,1.4212307861088656,2808,98,1169.3333333333333,5,0,3,1241
177060,1.2353213639357614,2808,53,877.6666666666666,16,12,6,991
307875,1.4162696742450476,403,65,78.33333333333333,3,1,3,1104
345355,1.4430975437813511,2808,98,901.6666666666666,10,0,4,1241
852997,1.443701760737518,2808,98,896.3333333333334,3,0,2,1241
69534,1.407129765937735,2808,98,1306.6666666666667,14,0,2,1241
222436,1.3887702640394215,2808,56,1014.3333333333334,14,1,2,1104
251595,1.4141910873319012,2808,56,792.6666666666666,5,2,1,1104
297702,1.3878997157400206,2808,53,615.0,1,0,1,991
520975,1.393570731391882,2808,53,582.0,7,0,1,991
680522,1.4180440495964741,2808,98,1196.3333333333333,8,0,2,1241
97529,1.4014826221951233,406,169,115.33333333333333,3,2,1,854
226380,1.3819513901603422,406,178,148.33333333333334,2,3,1,991
680003,1.3757220896754583,406,178,159.66666666666666,1,1,1,991
789775,1.3460896868004457,406,169,195.66666666666666,10,5,1,854
798326,1.3489944452542366,406,169,193.66666666666666,4,7,2,854
800100,1.3489650392979085,406,169,194.66666666666666,9,3,2,854
928942,1.2213166818820949,406,155,191.66666666666666,13,9,6,706
961688,1.413431864519602,406,190,79.66666666666667,3,0,1,1241
189644,1.3551418485671738,162,122,52.0,3,6,4,573
281254,1.4845887172718863,403,98,59.333333333333336,3,0,1,1413
393789,1.4589959686712444,403,79,50.333333333333336,6,0,1,1241
510805,1.4515337696213282,403,98,90.66666666666667,10,0,1,1413
530745,1.1039901418718103,2808,56,1327.6666666666667,31,18,4,1104
583959,0.5752663456753027,403,60,140.0,20,33,3,854
592954,1.3854547056381719,403,98,150.66666666666666,20,0,2,1413
681171,1.4816808917735205,403,79,38.666666666666664,1,0,1,1241
787960,1.4164344423520208,403,79,110.0,1,0,1,1241
936206,1.3279389471885297,403,65,153.66666666666666,11,6,2,1104
941579,1.1911964076659762,403,55,90.0,4,18,2,706
7230,1.4526042123229566,2808,53,111.0,0,1,1,991
140816,1.3982053911429473,677,71,202.0,5,0,3,1104
252184,1.3930926995365656,2808,56,989.6666666666666,7,0,1,1104
337631,1.3892967980372317,101,85,28.0,4,1,2,991
467853,1.437932728800922,2808,53,190.0,3,0,1,991
887348,1.3521219123216859,403,55,61.333333333333336,0,11,1,706
194703,1.2393022023214622,2808,53,875.3333333333334,17,11,3,991
756656,1.2845084746412403,95,42,53.333333333333336,18,6,3,991
191063,1.3801847391896915,2808,98,1426.3333333333333,16,0,1,1241
308932,1.3871688675452423,2808,56,1024.6666666666667,8,0,1,1104
672011,1.322832913902851,2808,53,794.3333333333334,7,6,1,991
46794,1.4308142471116694,2808,98,1064.3333333333333,11,0,1,1241
99246,1.4394565983255627,2808,98,948.6666666666666,7,0,1,1241
162197,1.4294359363683544,2808,163,1278.0,18,0,1,1413
169795,1.5303400331211265,2808,163,451.0,19,0,1,1413
377581,1.423904056844456,2808,98,1134.3333333333333,2,0,1,1241
570061,1.447525699620419,2808,98,844.0,5,0,1,1241
615489,1.4601166832140926,2808,163,964.3333333333334,4,0,1,1413
925528,1.4386090214968508,2808,98,956.0,10,0,1,1241
528221,1.300963811808235,95,38,43.333333333333336,18,2,2,854
2330,1.4080720963886992,23,29,6.0,3,1,2,991
94210,1.294325787880475,406,169,213.33333333333334,13,5,6,854
397042,1.3958918598808865,406,145,66.66666666666667,0,3,3,573
502199,1.4012619350762214,406,169,119.33333333333333,3,1,1,854
548338,1.271783747804584,406,169,216.33333333333334,21,1,5,854
674332,1.3790237271518402,23,26,13.0,4,2,2,854
678408,1.3723500412161243,406,169,174.0,7,2,1,854
228299,1.4130532703690803,406,169,62.0,0,3,2,854
233862,1.342898086212245,406,185,147.66666666666666,9,3,3,1104
243527,1.3356393494188483,406,185,148.66666666666666,8,0,4,1104
463527,1.400885473328439,406,185,113.66666666666667,3,2,3,1104
156043,1.4099065583130936,2808,56,826.6666666666666,11,0,1,1104
259800,1.3944570520300683,2808,56,986.0,10,1,1,1104
754879,1.4141669369846184,2808,98,1218.3333333333333,3,0,1,1241
792925,1.4127479474943065,2808,56,803.3333333333334,10,0,1,1104
631579,1.3862570948063508,2808,56,1032.6666666666667,9,1,3,1104
927736,1.3963691037208348,95,42,19.666666666666668,1,2,3,991
955544,1.4603900018651763,2808,56,306.6666666666667,3,0,1,1104
961234,1.3755672412337325,2808,163,1489.6666666666667,18,0,2,1413
103324,1.4521783323666984,2808,98,789.3333333333334,5,0,1,1241
151787,1.4027123894318994,2808,98,1330.0,13,0,1,1241
305541,1.3941184822254686,23,26,9.333333333333334,3,0,2,854
278575,0.9730036395307247,403,63,155.0,5,3,3,991
567190,1.3403909403353729,2808,53,769.6666666666666,10,3,1,991
573870,1.3676008026327966,2808,53,694.3333333333334,10,0,1,991
923618,1.3682933396503938,2808,53,692.6666666666666,8,2,1,991
2993710,1.3300460824172011,677,53,247.33333333333334,16,0,3,991
228323,1.4187181673942435,2808,98,1190.0,9,0,1,1241
74853,1.4520725415129672,208,40,64.0,6,0,1,1241
921306,1.366303407058032,208,40,116.33333333333333,20,0,2,1241
190632,1.400019758354375,403,60,56.0,1,2,1,854
610706,1.369761221342566,2808,53,691.0,7,4,2,991
502163,1.3529854649739268,2808,56,1150.6666666666667,14,0,2,1104
75295,1.3350803809201615,141,34,58.666666666666664,11,3,2,991
173988,1.388252295231455,141,34,43.333333333333336,3,2,2,991
190021,1.3194108823702175,141,34,62.666666666666664,16,2,2,991
242861,1.3432126878154607,141,44,74.33333333333333,11,1,2,1104
636474,1.3304181796861574,141,44,79.33333333333333,12,2,2,1104
9680,1.2711932404048973,406,155,184.0,4,11,5,706
172612,1.323974397190128,229,61,74.33333333333333,4,6,3,854
932858,1.3882194222007946,81,23,27.666666666666668,1,7,3,991
607804,1.3576378493418824,95,27,8.0,2,5,3,573
407986,1.4283032375457028,2808,56,653.0,2,0,2,1104
814220,1.4270013928793717,89,39,18.333333333333332,1,0,1,1104
161351,1.4589286127106103,2808,163,976.3333333333334,2,0,1,1413
268871,1.373994245591744,2808,56,1084.6666666666667,5,0,1,1104
333464,1.4377409268254489,2808,98,965.0,11,0,3,1241
193231,1.2635620983516507,2808,56,1261.0,21,12,2,1104
413524,1.2240334704310654,2808,56,1284.6666666666667,19,12,3,1104
104714,1.024614281820762,208,30,67.33333333333333,74,10,4,1104
35076,1.4084775334619135,677,79,192.33333333333334,9,0,4,1241
161920,1.3986166461155074,677,71,200.66666666666666,3,3,3,1104
239921,1.2437635408795613,2808,98,1577.0,35,1,3,1241
